self.step_no	last_rec.is_hi	last_rec.is_hi_is_random	last_rec.d_sum	last_rec.d_sqr_sum	last_rec.n	self.evaluation_start_index	n[0]	n[1]	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
8022	True	False	-0.16930627822875977	0.060990052612169166	10	4086	1968	1968	-3.542415142059326	3.981614589691162	969.3064161814139	981.7966793306559	0	0.4323934918644113	-0.0018000076941358364	0.0020231781451682733	0.015823931282597938	0.015925543796546895
8023	True	True	0.4281836748123169	0.43720179543562665	10	4086	1968	1969	-3.542415142059326	4.409798264503479	969.3064161814139	981.9800205900317	None	None	None	None	None	None
8024	False	False	-0.8633202314376831	0.6316809124763978	10	4086	1969	1969	-4.405735373497009	4.409798264503479	970.0517380034235	981.9800205900317	0	0.42094921130231755	-0.0022375497072102636	0.002239613135857531	0.015821943786809917	0.01591892500540847
8025	True	True	0.6683399677276611	0.25893263366987185	10	4086	1969	1970	-4.405735373497009	5.07813823223114	970.0517380034235	982.4266989024941	None	None	None	None	None	None
8026	False	False	-0.4938383102416992	0.3696426379750619	10	4086	1970	1970	-4.8995736837387085	5.07813823223114	970.2956142800858	982.4266989024941	0	0.41070874237555	-0.0024870932404765017	0.002577735143264538	0.015815879079941315	0.01591443459811736
8027	False	True	0.7702155113220215	0.411593876823531	10	4086	1971	1970	-4.129358172416687	5.07813823223114	970.8888462139669	982.4266989024941	None	None	None	None	None	None
8028	True	False	-0.6894435882568359	0.2657879394095062	10	4086	1971	1971	-4.129358172416687	4.388694643974304	970.8888462139669	982.9020313638825	0	0.42361731707703204	-0.002095057418780663	0.0022266335078509913	0.015812713261806926	0.015910232722069595
8029	False	True	0.7894920110702515	0.5790249218250239	10	4086	1972	1971	-3.3398661613464355	4.388694643974304	971.5121438495105	982.9020313638825	None	None	None	None	None	None
8030	True	False	-0.2100200653076172	0.21646906524816245	10	4086	1972	1972	-3.3398661613464355	4.178674578666687	971.5121438495105	982.9461397917144	0	0.4324997491663051	-0.0016936440980458599	0.0021190033360378737	0.015809789409185957	0.015902526837044764
8031	False	True	-0.5802246332168579	0.34795402821028176	10	4086	1973	1972	-3.9200907945632935	4.178674578666687	971.8488044745022	982.9461397917144	None	None	None	None	None	None
8032	True	False	1.2741020917892456	0.8814904264578018	10	4086	1973	1973	-3.9200907945632935	5.452776670455933	971.8488044745022	984.5694759320161	0	0.4161164385414312	-0.0019868681168592464	0.00276369826176175	0.015804494662997878	0.01590753407195895
8033	True	True	-0.06322288513183594	0.381427263486529	10	4086	1973	1974	-3.9200907945632935	5.389553785324097	971.8488044745022	984.5734730652205	None	None	None	None	None	None
8034	False	False	-0.10252904891967773	0.7593021442588395	10	4086	1974	1974	-4.022619843482971	5.389553785324097	971.8593166803746	984.5734730652205	0	0.41577022181484125	-0.0020378013391504413	0.0027302704079656013	0.015796568417174427	0.01589950864202126
8035	False	True	-0.8576077222824097	0.39974723402703205	10	4086	1975	1974	-4.880227565765381	5.389553785324097	972.594807685693	984.5734730652205	None	None	None	None	None	None
8036	True	False	0.6899124383926392	0.37188004859889645	10	4086	1975	1975	-4.880227565765381	6.079466223716736	972.594807685693	985.0494522378692	0	0.4022119990302882	-0.002471001299121712	0.003078210746185689	0.015794509988047024	0.01589526480536935
8037	True	True	-0.8667677640914917	0.30911550124666576	10	4086	1975	1976	-4.880227565765381	5.212698459625244	972.594807685693	985.8007385947374	None	None	None	None	None	None
8038	False	False	0.7896674871444702	0.7750243816877997	10	4086	1976	1976	-4.090560078620911	5.212698459625244	973.218382425946	985.8007385947374	0	0.41678470555455116	-0.0020701214972777887	0.0026380052933326135	0.015791603904424512	0.015893316076015268
8039	False	True	-0.10848605632781982	0.6066172574769126	10	4086	1977	1976	-4.1990461349487305	5.212698459625244	973.2301516503635	985.8007385947374	None	None	None	None	None	None
8040	True	False	-0.017109155654907227	1.0487775207589607	10	4086	1977	1977	-4.1990461349487305	5.195589303970337	973.2301516503635	985.8010313179448	0	0.415979734694376	-0.002123948474936131	0.0026280168457108433	0.015783706006218062	0.015885278074351073
8041	True	True	-1.187910556793213	0.41948791554648324	10	4086	1977	1978	-4.1990461349487305	4.007678747177124	973.2301516503635	987.2121628088853	None	None	None	None	None	None
8042	False	False	1.6937016248703003	0.5086672833210883	10	4086	1978	1978	-2.50534451007843	4.007678747177124	976.0987768444518	987.2121628088853	0	0.4415881631648984	-0.00126660490903864	0.0020261267680369687	0.015799003672600585	0.015888649485400422
8043	False	True	-0.9097753763198853	0.21847143424163562	10	4086	1979	1978	-3.4151198863983154	4.007678747177124	976.9264680798096	987.2121628088853	None	None	None	None	None	None
8044	True	False	-0.4394049644470215	0.202911145779467	10	4086	1979	1979	-3.4151198863983154	3.5682737827301025	976.9264680798096	987.405239531666	0	0.43741939788192924	-0.001725679578776309	0.001803069117094544	0.015797690001433988	0.01588218527655462
8045	False	True	0.7376959323883057	0.2277660529338732	10	4086	1980	1979	-2.6774239540100098	3.5682737827301025	977.4706633684721	987.405239531666	None	None	None	None	None	None
8046	True	False	0.6757907867431641	0.7149035040147282	10	4086	1980	1980	-2.6774239540100098	4.244064569473267	977.4706633684721	987.8619327191129	0	0.43798529041745987	-0.0013522343202070756	0.0021434669542794277	0.01579412494740659	0.015877811187942292
8047	False	True	-0.8408299684524536	0.5341913255040964	10	4086	1981	1980	-3.5182539224624634	4.244064569473267	978.1776584043198	987.8619327191129	None	None	None	None	None	None
8048	True	False	0.27322256565093994	0.45297471872994777	10	4086	1981	1981	-3.5182539224624634	4.5172871351242065	978.1776584043198	987.9365832894939	0	0.4281189818834153	-0.0017759989512682803	0.0022803064791136834	0.01579183689087982	0.01587038406341376
8049	True	True	-0.44339847564697266	0.4494638062625427	10	4086	1981	1982	-3.5182539224624634	4.073888659477234	978.1776584043198	988.1331854976997	None	None	None	None	None	None
8050	False	False	0.5435349941253662	0.7628514715379993	10	4086	1982	1982	-2.974718928337097	4.073888659477234	978.4730886941586	988.1331854976997	0	0.4368760711391726	-0.0015008672695949027	0.0020554433196151535	0.015786265007772166	0.015863968521840542
8051	False	True	-0.5387299060821533	0.21104561636394692	10	4086	1983	1982	-3.5134488344192505	4.073888659477234	978.7633186058658	988.1331854976997	None	None	None	None	None	None
8052	True	False	0.3849993944168091	0.24350573331197722	10	4086	1983	1983	-3.5134488344192505	4.458888053894043	978.7633186058658	988.2814100314013	0	0.4286949517636266	-0.0017717845861922594	0.002248556759401938	0.015780627887167956	0.01585714246230619
8053	False	True	-0.17088794708251953	0.841197933401503	10	4086	1984	1983	-3.68433678150177	4.458888053894043	978.7925212963239	988.2814100314013	None	None	None	None	None	None
8054	True	False	0.09676682949066162	0.43452531748478407	10	4086	1984	1984	-3.68433678150177	4.555654883384705	978.7925212963239	988.2907738506908	0	0.4263286791290689	-0.001857024587450489	0.0022961970178350328	0.015772902265039735	0.015849219535446442
8055	True	True	0.6473832130432129	0.989825184554121	10	4086	1984	1985	-3.68433678150177	5.2030380964279175	978.7925212963239	988.709878875221	None	None	None	None	None	None
8056	False	False	-0.8581448793411255	0.5514615966293519	10	4086	1985	1985	-4.5424816608428955	5.2030380964279175	979.5289339302633	988.709878875221	0	0.4130916774469209	-0.002288403859366698	0.0026211778823314446	0.01577085506590096	0.015844566149482767
8057	False	True	1.0316897630691528	0.4839018889250184	10	4086	1986	1985	-3.5107918977737427	5.2030380964279175	980.593317697485	988.709878875221	None	None	None	None	None	None
8058	True	False	-1.1733789443969727	0.8222312119516175	10	4086	1986	1986	-3.5107918977737427	4.029659152030945	980.593317697485	990.0866970223751	0	0.43258130623475466	-0.001767770341275802	0.002029032805655058	0.0157715077144841	0.01584765257823965
8059	False	True	0.40632832050323486	0.35333828479384977	10	4086	1987	1986	-3.104463577270508	4.029659152030945	980.7584204015279	990.0866970223751	None	None	None	None	None	None
8060	True	False	-0.8821190595626831	0.3415070567646268	10	4086	1987	1987	-3.104463577270508	3.1475400924682617	980.7584204015279	990.8648310576189	0	0.44403081029496966	-0.0015623873061250669	0.0015840664783433626	0.015764906277316346	0.015845923641042745
8061	True	True	0.7738864421844482	0.24225371869232504	10	4086	1987	1988	-3.104463577270508	3.92142653465271	980.7584204015279	991.4637312830157	None	None	None	None	None	None
8062	False	False	-0.7124803066253662	0.24998755078303248	10	4086	1988	1988	-3.816943883895874	3.92142653465271	981.2660485888568	991.4637312830157	0	0.43086488966299863	-0.0019199918933077837	0.0019725485586784253	0.015761031644807442	0.01584271458477879
8063	False	True	0.5579299926757812	0.29521956746361866	10	4086	1989	1988	-3.2590138912200928	3.92142653465271	981.577334465584	991.4637312830157	None	None	None	None	None	None
8064	True	False	0.11320304870605469	0.2771354093111995	10	4086	1989	1989	-3.2590138912200928	4.034629583358765	981.577334465584	991.476546213252	0	0.43480676756758113	-0.0016385187990045715	0.0020284713842929937	0.015755620003075534	0.0158348461654497
8065	False	True	-0.09470760822296143	0.7744020930013704	10	4086	1990	1989	-3.353721499443054	4.034629583358765	981.5863039966393	991.476546213252	None	None	None	None	None	None
8066	True	False	-0.5837596654891968	0.7448587931164781	10	4086	1990	1990	-3.353721499443054	3.450869917869568	981.5863039966393	991.8173215603042	0	0.43914815680419217	-0.0016852871856497759	0.001734105486366617	0.015747770063302254	0.01582962419011933
8067	False	True	0.5349125862121582	0.24895923018686972	10	4086	1991	1990	-2.818808913230896	3.450869917869568	981.8724354715275	991.8173215603042	None	None	None	None	None	None
8068	True	False	0.25418901443481445	0.31080769510549544	10	4086	1991	1991	-2.818808913230896	3.7050589323043823	981.8724354715275	991.8819336153636	0	0.44164537214409605	-0.0014157754461230016	0.0018609035320464	0.015742165838050753	0.01582217968704592
8069	True	True	-0.2801949977874756	0.1712415186473777	10	4086	1991	1992	-2.818808913230896	3.4248639345169067	981.8724354715275	991.9604428521486	None	None	None	None	None	None
8070	False	False	0.7537009716033936	0.3175928823816889	10	4086	1992	1992	-2.0651079416275024	3.4248639345169067	982.4405006261234	991.9604428521486	0	0.450849997646646	-0.0010367007739093888	0.0017193092040747524	0.015738826889270235	0.015814868707826973
8071	False	True	0.13407206535339355	0.2475874362252739	10	4086	1993	1992	-1.9310358762741089	3.4248639345169067	982.4584759448314	991.9604428521486	None	None	None	None	None	None
8072	True	False	-1.5318646430969238	0.6966743779862554	10	4086	1993	1993	-1.9310358762741089	1.892999291419983	982.4584759448314	994.3070521369189	0	0.4657403067973749	-0.0009689091200572548	0.0009498240298143417	0.015731073925655304	0.01582564978593622
8073	True	True	1.0010151863098145	0.4579987457425432	10	4086	1993	1994	-1.9310358762741089	2.8940144777297974	982.4584759448314	995.309083540142	None	None	None	None	None	None
8074	False	False	0.44186508655548096	0.6432517922967378	10	4086	1994	1994	-1.489170789718628	2.8940144777297974	982.6537206995483	995.309083540142	0	0.4607578485514562	-0.0007468258724767442	0.0014513613228333989	0.015724751079189497	0.015825660365300028
8075	True	True	0.07364284992218018	0.26150478680303024	10	4086	1994	1995	-1.489170789718628	2.9676573276519775	982.6537206995483	995.3145068094866	None	None	None	None	None	None
8076	False	False	-0.6558883190155029	1.0663308729735377	10	4086	1995	1995	-2.145059108734131	2.9676573276519775	983.0839101865693	995.3145068094866	0	0.45425809547349305	-0.001075217598362973	0.001487547532657633	0.015720297392632594	0.015817767105870274
8077	True	True	-1.157578945159912	0.5775398937411182	10	4086	1995	1996	-2.145059108734131	1.8100783824920654	983.0839101865693	996.6544958237641	None	None	None	None	None	None
8078	False	False	1.0198148488998413	0.5773595970329239	10	4086	1996	1996	-1.1252442598342896	1.8100783824920654	984.1239325126057	996.6544958237641	0	0.47371563493631785	-0.0005637496291754958	0.000906852897040113	0.015720741922702338	0.015820501234564157
8079	False	True	-0.15055668354034424	0.987744220310347	10	4086	1997	1996	-1.2758009433746338	1.8100783824920654	984.1465998275644	996.6544958237641	None	None	None	None	None	None
8080	True	False	-0.4685549736022949	0.4995004096047069	10	4086	1997	1997	-1.2758009433746338	1.3415234088897705	984.1465998275644	996.8740395870516	0	0.47656110398336504	-0.0006388587598270575	0.0006717693584826092	0.015713047285158398	0.01581432449797494
8081	False	True	0.8656148910522461	0.7407262351464396	10	4086	1998	1997	-0.4101860523223877	1.3415234088897705	984.8958889671758	996.8740395870516	None	None	None	None	None	None
8082	True	False	-1.0259075164794922	0.8351889268969899	10	4086	1998	1998	-0.4101860523223877	0.3156158924102783	984.8958889671758	997.9265258194205	0	0.4934997333475361	-0.00020529832448567954	0.0001579659121172564	0.015711164267320533	0.015814756087471515
8083	False	True	1.4831149578094482	0.8902294929909544	10	4086	1999	1998	1.0729289054870605	0.3156158924102783	987.0955189452536	997.9265258194205	None	None	None	None	None	None
8084	True	False	-1.298720359802246	0.6587267757003019	10	4086	1999	1999	1.0729289054870605	-0.9831044673919678	987.0955189452536	999.6132003923854	0	0.481609926856994	0.0005367328191531068	-0.0004917981327623651	0.015720824682189615	0.015820191901311332
8085	False	True	0.6584271192550659	0.542079395020167	10	4086	2000	1999	1.7313560247421265	-0.9831044673919678	987.5290452166241	999.6132003923854	None	None	None	None	None	None
8086	True	False	-0.5498822927474976	0.4353902205252922	10	4086	2000	2000	1.7313560247421265	-1.5329867601394653	987.5290452166241	999.9155709282627	0	0.4708233798749298	0.0008656780123710632	-0.0007664933800697327	0.01571640510102725	0.015814665687311116
8087	False	True	0.3647463321685791	0.6220536704633446	10	4086	2001	2000	2.0961023569107056	-1.5329867601394653	987.6620851034547	999.9155709282627	None	None	None	None	None	None
8088	True	False	-0.9710254669189453	0.6001156705511903	10	4086	2001	2001	2.0961023569107056	-2.5040122270584106	987.6620851034547	1000.8584613856679	0	0.4589314820028272	0.0010475274147479787	-0.0012513804233175465	0.01570960141303447	0.0158141957615509
8089	True	True	1.095214605331421	0.3202485363521532	10	4086	2001	2002	2.0961023569107056	-1.4087976217269897	987.6620851034547	1002.057956417399	None	None	None	None	None	None
8090	False	False	-0.15208983421325684	0.24451759460765743	10	4086	2002	2002	1.9440125226974487	-1.4087976217269897	987.6852164211257	1002.057956417399	0	0.47005140021034963	0.0009710352261226017	-0.0007036951157477472	0.015701938815949147	0.015815780342181864
8091	True	True	0.27904295921325684	0.37924904564880535	10	4086	2002	2003	1.9440125226974487	-1.129754662513733	987.6852164211257	1002.1358213904855	None	None	None	None	None	None
8092	False	False	0.6818457841873169	0.48568763107512325	10	4086	2003	2003	2.6258583068847656	-1.129754662513733	988.1501300945397	1002.1358213904855	0	0.46646599261753346	0.0013109627093783154	-0.0005640312843303709	0.015697778558239332	0.015808499282237782
8093	False	True	-1.0582717657089233	0.5025735111913292	10	4086	2004	2003	1.5675865411758423	-1.129754662513733	989.2700692246362	1002.1358213904855	None	None	None	None	None	None
8094	True	False	1.3041706085205078	0.5579759992263007	10	4086	2004	2004	1.5675865411758423	0.1744159460067749	989.2700692246362	1003.8366823666142	0	0.4875564796689049	0.0007822288129619971	8.703390519300145e-05	0.015698849728622295	0.015814016744888845
8095	False	True	-1.3294926881790161	0.7796905918139174	10	4086	2005	2004	0.23809385299682617	0.1744159460067749	991.0376200325577	1003.8366823666142	None	None	None	None	None	None
8096	True	False	0.2675586938858032	1.2171938972195875	10	4086	2005	2005	0.23809385299682617	0.4419746398925781	991.0376200325577	1003.9082700212882	0	0.4981795284902217	0.00011875005136998811	0.00022043622937285693	0.01570503892336334	0.015806690428764845
8097	False	True	-0.2531452178955078	1.2712087198247275	10	4086	2006	2005	-0.01505136489868164	0.4419746398925781	991.1017025339011	1003.9082700212882	None	None	None	None	None	None
8098	True	False	0.07102608680725098	0.6045749046189144	10	4086	2006	2006	-0.01505136489868164	0.5130007266998291	991.1017025339011	1003.9133147262953	0	0.49528514555117087	-7.503172930549172e-06	0.0002557331638583395	0.015697715660087857	0.015798848186957457
8099	False	True	0.7102537155151367	0.13145327744484803	10	4086	2007	2006	0.6952023506164551	0.5130007266998291	991.6061628743041	1003.9133147262953	None	None	None	None	None	None
8100	True	False	0.15163099765777588	0.4429943160332215	10	4086	2007	2007	0.6952023506164551	0.664631724357605	991.6061628743041	1003.9363066857461	0	0.49972707165648006	0.00034638881445762584	0.00033115681333214	0.015693882810274645	0.015791154477207445
8101	False	True	-1.0678905248641968	0.3274775254852358	10	4086	2008	2007	-0.3726881742477417	0.664631724357605	992.746553047399	1003.9363066857461	None	None	None	None	None	None
8102	True	False	1.5369728803634644	1.1513183938195795	10	4086	2008	2008	-0.3726881742477417	2.2016046047210693	992.746553047399	1006.2985923207189	0	0.47705004126951334	-0.0001856016804022618	0.0010964166358172656	0.015695083779908796	0.015801829489890756
8103	False	True	-0.9575492143630981	0.48693612025148525	10	4086	2009	2008	-1.3302373886108398	2.2016046047210693	993.6634535453263	1006.2985923207189	None	None	None	None	None	None
8104	True	False	0.26843833923339844	0.4030340535165351	10	4086	2009	2009	-1.3302373886108398	2.4700429439544678	993.6634535453263	1006.3706514626892	0	0.46615067755410106	-0.0006621390684971826	0.0012294887725009796	0.015694505746605938	0.015794522601596882
8105	False	True	-0.6292879581451416	0.7465601530709876	10	4086	2010	2009	-1.9595253467559814	2.4700429439544678	994.0594568795927	1006.3706514626892	None	None	None	None	None	None
8106	True	False	0.2694336175918579	0.35466032820040994	10	4086	2010	2010	-1.9595253467559814	2.7394765615463257	994.0594568795927	1006.4432459369777	0	0.4581771618949639	-0.0009748882322169062	0.0013629236624608586	0.015689812956797024	0.015787226585663377
8107	False	True	0.2324901819229126	0.3219393245956468	10	4086	2011	2010	-1.7270351648330688	2.7394765615463257	994.1135085642832	1006.4432459369777	None	None	None	None	None	None
8108	True	False	-0.37032222747802734	0.4100838958817121	10	4086	2011	2011	-1.7270351648330688	2.3691543340682983	994.1135085642832	1006.580384489142	0	0.4635280754704725	-0.0008587942142382242	0.001178097630068771	0.015682438737008298	0.015780456606472842
8109	False	True	0.3288968801498413	0.3587885094675727	10	4086	2012	2011	-1.3981382846832275	2.3691543340682983	994.2216817220556	1006.580384489142	None	None	None	None	None	None
8110	True	False	0.287695050239563	1.0174534987468036	10	4086	2012	2012	-1.3981382846832275	2.6568493843078613	994.2216817220556	1006.6631529310744	0	0.46389563297950837	-0.0006948997438783437	0.0013205016820615613	0.01567549916541759	0.01577325432615599
8111	False	True	0.2188279628753662	0.6141147178540507	10	4086	2013	2012	-1.1793103218078613	2.6568493843078613	994.2695673993917	1006.6631529310744	None	None	None	None	None	None
8112	True	False	-2.1545896530151367	0.7128794964168037	10	4086	2013	2013	-1.1793103218078613	0.5022597312927246	994.2695673993917	1011.305409503954	0	0.4850283811490741	-0.0005858471544003285	0.0002495080632353326	0.015668089613982857	0.015801752768110505
8113	False	True	1.7410646677017212	0.6121332667189705	10	4086	2014	2013	0.5617543458938599	0.5022597312927246	997.3008735765109	1011.305409503954	None	None	None	None	None	None
8114	True	False	-0.12121105194091797	0.7647173220579191	10	4086	2014	2014	0.5617543458938599	0.38104867935180664	997.3008735765109	1011.3201016230666	0	0.4983919599238702	0.0002789247000466037	0.00018919994009523666	0.015684166536917708	0.01579402000572907
8115	True	True	-0.6961719989776611	0.435474763508779	10	4086	2014	2015	0.5617543458938599	-0.3151233196258545	997.3008735765109	1011.8047570752271	None	None	None	None	None	None
8116	False	False	0.6388869285583496	1.0810564441268582	10	4086	2015	2015	1.2006412744522095	-0.3151233196258545	997.7090500839936	1011.8047570752271	0	0.4865172362197745	0.0005958517491077963	-0.0001563887442311933	0.015679584205145005	0.015789962171202435
8117	True	True	0.6756347417831421	1.1514310678211785	10	4086	2015	2016	1.2006412744522095	0.3605114221572876	997.7090500839936	1012.2612393795316	None	None	None	None	None	None
8118	False	False	-0.7772268056869507	0.8608386723816324	10	4086	2016	2016	0.4234144687652588	0.3605114221572876	998.3131315914718	1012.2612393795316	0	0.4994405170418197	0.0002100270182367355	0.00017882511019706726	0.01567655330082929	0.015785687490383615
8119	True	True	-0.2928321361541748	0.6619084366007826	10	4086	2016	2017	0.4234144687652588	0.06767928600311279	998.3131315914718	1012.3469900394962	None	None	None	None	None	None
8120	False	False	0.4286433458328247	0.8035337644615339	10	4086	2017	2017	0.8520578145980835	0.06767928600311279	998.4968667093985	1012.3469900394962	0	0.493024266717366	0.00042243818274570325	3.3554430343635494e-05	0.01567021885229453	0.015778527986800628
8121	True	True	-0.7350099086761475	0.6255248020261774	10	4086	2017	2018	0.8520578145980835	-0.6673306226730347	998.4968667093985	1012.8872296053482	None	None	None	None	None	None
8122	False	False	-0.10103535652160645	0.5020805212428172	10	4086	2018	2018	0.751022458076477	-0.6673306226730347	998.5070748526662	1012.8872296053482	0	0.4873893072837363	0.0003721617730805139	-0.0003306891093523462	0.01566253239825935	0.01577491291616205
8123	False	True	0.3500099182128906	0.2863896394156882	10	4086	2019	2018	1.1010323762893677	-0.6673306226730347	998.6295817955136	1012.8872296053482	None	None	None	None	None	None
8124	True	False	0.8954098224639893	0.6298872063308067	10	4086	2019	2019	1.1010323762893677	0.2280791997909546	998.6295817955136	1013.6889883555132	0	0.49223947993849476	0.0005453355008862643	0.00011296641891577741	0.015655730704947184	0.015773338317249468
8125	True	True	-0.4274120330810547	0.8548727053067751	10	4086	2019	2020	1.1010323762893677	-0.1993328332901001	998.6295817955136	1013.8716694015357	None	None	None	None	None	None
8126	False	False	-0.7158007621765137	0.516099011204119	10	4086	2020	2020	0.385231614112854	-0.1993328332901001	999.1419525266458	1013.8716694015357	0	0.4948039608620413	0.0001907087198578485	-9.867962044064361e-05	0.01565199632338529	0.015766948368763262
8127	False	True	-0.10649383068084717	0.7240785492623019	10	4086	2021	2020	0.27873778343200684	-0.1993328332901001	999.1532934626189	1013.8716694015357	None	None	None	None	None	None
8128	True	False	-0.4769824743270874	0.5075168493456914	10	4086	2021	2021	0.27873778343200684	-0.6763153076171875	999.1532934626189	1014.0991816823507	0	0.49151168769020404	0.0001379207241128188	-0.00033464389293279934	0.01564433878769878	0.01576091134681699
8129	False	True	1.6945604085922241	0.8801108787136656	10	4086	2022	2021	1.973298192024231	-0.6763153076171875	1002.024828440987	1014.0991816823507	None	None	None	None	None	None
8130	True	False	-0.49910247325897217	0.6427849649263777	10	4086	2022	2022	1.973298192024231	-1.1754177808761597	1002.024828440987	1014.3482849611639	0	0.4720572978466939	0.0009759140415550103	-0.0005813144316894953	0.01565903849139509	0.015755045834585507
8131	True	True	0.2971487045288086	0.5283321403300079	10	4086	2022	2023	1.973298192024231	-0.8782690763473511	1002.024828440987	1014.4365823137671	None	None	None	None	None	None
8132	False	False	-0.4471869468688965	0.25821360538554927	10	4086	2023	2023	1.5261112451553345	-0.8782690763473511	1002.2248046064369	1014.4365823137671	0	0.4786570090544537	0.0007543802497060476	-0.0004341419062517801	0.015652863827836903	0.01574794366340294
8133	True	True	0.9970507621765137	0.4189649325908249	10	4086	2023	2024	1.5261112451553345	0.1187816858291626	1002.2248046064369	1015.4306925361238	None	None	None	None	None	None
8134	False	False	-1.0056544542312622	0.5532126061522291	10	4086	2024	2024	0.5204567909240723	0.1187816858291626	1003.2361454877521	1015.4306925361238	0	0.49643456326488633	0.0002571426832628816	5.868660367053488e-05	0.015653027960961362	0.01574787453978537
8135	False	True	1.050507664680481	0.5767557683150386	10	4086	2025	2024	1.5709644556045532	0.1187816858291626	1004.3397118413045	1015.4306925361238	None	None	None	None	None	None
8136	True	False	-0.6955369710922241	0.598925763162427	10	4086	2025	2025	1.5709644556045532	-0.5767552852630615	1004.3397118413045	1015.9144642142801	0	0.48095041454176507	0.0007757849163479275	-0.00028481742482126495	0.015653890306661027	0.01574384367489012
8137	False	True	0.39373064041137695	0.11834032459955779	10	4086	2026	2025	1.9646950960159302	-0.5767552852630615	1004.4947356585033	1015.9144642142801	None	None	None	None	None	None
8138	True	False	-0.26359379291534424	0.7242024471900805	10	4086	2026	2026	1.9646950960159302	-0.8403490781784058	1004.4947356585033	1015.9839459019436	0	0.4751282054568418	0.0009697409160986822	-0.00041478236830128616	0.01564736402962859	0.015736607540127977
8139	True	True	-1.1200685501098633	0.9035279755455576	10	4086	2026	2027	1.9646950960159302	-1.960417628288269	1004.4947356585033	1017.2384994588888	None	None	None	None	None	None
8140	False	False	0.4391019344329834	0.3624955470100417	10	4086	2027	2027	2.4037970304489136	-1.960417628288269	1004.687546167326	1017.2384994588888	0	0.4613527275155019	0.0011858890135416447	-0.0009671522586523281	0.015641136224295398	0.015738538279350133
8141	False	True	-0.2677731513977051	0.28775613050697757	10	4086	2028	2027	2.1360238790512085	-1.960417628288269	1004.7592486279354	1017.2384994588888	None	None	None	None	None	None
8142	True	False	0.9967669248580933	0.38745170702129883	10	4086	2028	2028	2.1360238790512085	-0.9636507034301758	1004.7592486279354	1018.2320437613798	0	0.472536746671971	0.0010532662125499056	-0.000475172930685491	0.01563398425851532	0.01573846718030583
8143	True	True	-0.03174781799316406	0.6514652689878346	10	4086	2028	2029	2.1360238790512085	-0.9953985214233398	1004.7592486279354	1018.2330516853272	None	None	None	None	None	None
8144	False	False	-0.6907910108566284	0.3743022983464499	10	4086	2029	2029	1.44523286819458	-0.9953985214233398	1005.2364408486158	1018.2330516853272	0	0.4783719541079485	0.0007122882544083687	-0.0004905857670888811	0.015629996857189677	0.015730716058019373
8145	False	True	0.4086911678314209	0.471075720643114	10	4086	2030	2029	1.853924036026001	-0.9953985214233398	1005.4034693192791	1018.2330516853272	None	None	None	None	None	None
8146	True	False	0.3807713985443115	0.6993420576306733	10	4086	2030	2030	1.853924036026001	-0.6146271228790283	1005.4034693192791	1018.3780385432765	0	0.478126464805829	0.0009132630719339907	-0.00030277198171380705	0.015623588132335213	0.01572408672276617
8147	True	True	-0.4716305732727051	0.6973375205121499	10	4086	2030	2031	1.853924036026001	-1.0862576961517334	1005.4034693192791	1018.600473940922	None	None	None	None	None	None
8148	False	False	-0.09226608276367188	0.6315106910664099	10	4086	2031	2031	1.761657953262329	-1.0862576961517334	1005.4119823493077	1018.600473940922	0	0.47477058213601087	0.0008673845166235003	-0.0005348388459634335	0.015615961072291526	0.015718056025599485
8149	True	True	0.13500022888183594	0.8712053044223467	10	4086	2031	2032	1.761657953262329	-0.9512574672698975	1005.4119823493077	1018.6186990027202	None	None	None	None	None	None
8150	False	False	-0.983866810798645	0.9493269740076613	10	4086	2032	2032	0.7777911424636841	-0.9512574672698975	1006.3799762506987	1018.6186990027202	0	0.484679796789161	0.0003827712315274036	-0.000468138517357233	0.015615795602352512	0.015710460449598722
8151	False	True	0.41615164279937744	0.8390073416160959	10	4086	2033	2032	1.1939427852630615	-0.9512574672698975	1006.5531584405035	1018.6186990027202	None	None	None	None	None	None
8152	True	False	-0.9106826782226562	0.6818994506585341	10	4086	2033	2033	1.1939427852630615	-1.8619401454925537	1006.5531584405035	1019.448041943135	0	0.4729442124489507	0.0005872812519739604	-0.0009158584089978129	0.015609452323350492	0.015709112275141136
8153	False	True	2.193047046661377	0.8425780285033397	10	4086	2034	2033	3.3869898319244385	-1.8619401454925537	1011.3626137893734	1019.448041943135	None	None	None	None	None	None
8154	True	False	-1.3282036781311035	0.5976481692606512	10	4086	2034	2034	3.3869898319244385	-3.1901438236236572	1011.3626137893734	1021.212166953736	0	0.4420233426853909	0.0016651867413591142	-0.001568408959500323	0.015638967356349533	0.015714941283849673
8155	True	True	0.8064745664596558	0.25073239089091715	10	4086	2034	2035	3.3869898319244385	-2.3836692571640015	1011.3626137893734	1021.8625681800822	None	None	None	None	None	None
8156	False	False	-0.6045514345169067	0.25032669718684986	10	4086	2035	2035	2.7824383974075317	-2.3836692571640015	1011.7280962263499	1021.8625681800822	0	0.4544109917332585	0.0013672915957776569	-0.0011713362443066346	0.015634118800877235	0.015712235180745472
8157	False	True	-0.2344036102294922	0.23441947584581158	10	4086	2036	2035	2.5480347871780396	-2.3836692571640015	1011.7830412788385	1021.8625681800822	None	None	None	None	None	None
