self.step_no	last_rec.is_hi	last_rec.is_hi_is_random	last_rec.d_sum	last_rec.d_sqr_sum	last_rec.n	self.evaluation_start_index	n[0]	n[1]	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
9856	False	False	0.19417083263397217	1.2675229386000666	10	504	4676	4676	-23.528382301330566	25.389007091522217	7196.818710668172	6840.434192897344	0	0.3398673684683524	-0.00503173274194409	0.005429642235141621	0.018144234512030927	0.017689249177131557
9857	False	True	-0.7408889532089233	1.1042912635038675	10	504	4677	4676	-24.26927125453949	25.389007091522217	7197.367627109158	6840.434192897344	None	None	None	None	None	None
9858	True	False	-0.2125682830810547	1.2538686727629056	10	504	4677	4677	-24.26927125453949	25.176438808441162	7197.367627109158	6840.479378172316	0	0.33823864707040213	-0.005189068046726425	0.005383031603258748	0.01814103692628817	0.01768552801595983
9859	True	True	0.5376667976379395	2.326212400296072	10	504	4677	4678	-24.26927125453949	25.7141056060791	7197.367627109158	6840.768463757598	None	None	None	None	None	None
9860	False	False	-0.1638580560684204	0.8056298337576351	10	504	4678	4678	-24.43312931060791	25.7141056060791	7197.394476571696	6840.768463757598	0	0.33607814499945515	-0.005222986171570737	0.00549681607654534	0.018137190279478826	0.017682113142760133
9861	False	True	0.29179680347442627	1.3585886819592616	10	504	4679	4678	-24.141332507133484	25.7141056060791	7197.479621946214	6840.768463757598	None	None	None	None	None	None
9862	True	False	-1.6931545734405518	3.2558464263821065	10	504	4679	4679	-24.141332507133484	24.02095103263855	7197.479621946214	6843.635236167161	0	0.3422255751288766	-0.005159506840592751	0.005133778805864191	0.01813342467966755	0.017682060924594557
9863	True	True	2.5055861473083496	3.2459936231539643	10	504	4679	4680	-24.141332507133484	26.5265371799469	7197.479621946214	6849.913198108743	None	None	None	None	None	None
9864	False	False	-1.23660147190094	1.8620586078996126	10	504	4680	4680	-25.377933979034424	26.5265371799469	7199.008805146522	6849.913198108743	0	0.3307467340209457	-0.005422635465605646	0.005668063499988654	0.01813145899956432	0.017686354211893174
9865	False	True	-0.9979497194290161	2.038569273129113	10	504	4681	4680	-26.37588369846344	26.5265371799469	7200.00470878903	6849.913198108743	None	None	None	None	None	None
9866	True	False	1.4120811223983765	2.017647779416748	10	504	4681	4681	-26.37588369846344	27.938618302345276	7200.00470878903	6851.907171204976	0	0.3234280845998146	-0.005634668596125494	0.00596851491184475	0.018128825172762264	0.017685127838338838
9867	False	True	-0.6789946556091309	1.659955893849542	10	504	4682	4681	-27.05487835407257	27.938618302345276	7200.465742531377	6851.907171204976	None	None	None	None	None	None
9868	True	False	-0.3143066167831421	1.5336023189154986	10	504	4682	4682	-27.05487835407257	27.624311685562134	7200.465742531377	6852.00595985433	0	0.3223272212553666	-0.005778487474171843	0.005900109287817628	0.018125523315307486	0.017681482498991163
9869	True	True	-0.13996100425720215	1.0000060477248667	10	504	4682	4683	-27.05487835407257	27.48435068130493	7200.465742531377	6852.025548937043	None	None	None	None	None	None
9870	False	False	0.8592967987060547	2.311027773833871	10	504	4683	4683	-26.195581555366516	27.48435068130493	7201.204133519644	6852.025548937043	0	0.3253606957345828	-0.005593760742123963	0.005868962349200284	0.018122593908198738	0.01767773386092441
9871	False	True	-0.7117575407028198	0.9669584416794379	10	504	4684	4683	-26.907339096069336	27.48435068130493	7201.710732316391	6852.025548937043	None	None	None	None	None	None
9872	True	False	1.3056349754333496	1.2058097466803872	10	504	4684	4684	-26.907339096069336	28.78998565673828	7201.710732316391	6853.7302316261175	0	0.3192707204334937	-0.005744521583276972	0.00614645295831304	0.01811935166140376	0.017676137631320355
9873	False	True	-0.1540234088897705	2.3471556902368036	10	504	4685	4684	-27.061362504959106	28.78998565673828	7201.734455526876	6853.7302316261175	None	None	None	None	None	None
9874	True	False	-0.5322561264038086	2.0826491993932166	10	504	4685	4685	-27.061362504959106	28.257729530334473	7201.734455526876	6854.013528210212	0	0.3204130703424678	-0.005776171292413897	0.0060315324504449245	0.01811551137190332	0.017672737957714662
9875	False	True	-0.16602611541748047	1.1470190722285736	10	504	4686	4685	-27.227388620376587	28.257729530334473	7201.762020197877	6854.013528210212	None	None	None	None	None	None
9876	True	False	-0.6441203355789185	2.797589357696168	10	504	4686	4686	-27.227388620376587	27.613609194755554	7201.762020197877	6854.428419216919	0	0.321859747053462	-0.005810368890391931	0.005892788987357139	0.01811167736497387	0.01766951088918037
9877	False	True	0.9455370903015137	2.2007970720288768	10	504	4687	4686	-26.281851530075073	27.613609194755554	7202.656060587012	6854.428419216919	None	None	None	None	None	None
9878	True	False	0.17018508911132812	0.9109206810022954	10	504	4687	4687	-26.281851530075073	27.783794283866882	7202.656060587012	6854.457382181475	0	0.3242127463183857	-0.00560739311501495	0.005927841750344972	0.018108950287687095	0.01766577536535971
9879	True	True	-1.6863667964935303	1.786481779846298	10	504	4687	4688	-26.281851530075073	26.097427487373352	7202.656060587012	6857.3012151537905	None	None	None	None	None	None
9880	False	False	1.5598044395446777	1.5887791928710158	10	504	4688	4688	-24.722047090530396	26.097427487373352	7205.089050476636	6857.3012151537905	0	0.33414572671027776	-0.005273474208730886	0.005566857399183735	0.018108166078869677	0.017665695264886257
9881	False	True	0.3614065647125244	1.4738283966254926	10	504	4689	4688	-24.36064052581787	26.097427487373352	7205.219665181653	6857.3012151537905	None	None	None	None	None	None
9882	True	False	-2.443124771118164	1.2754702901335122	10	504	4689	4689	-24.36064052581787	23.654302716255188	7205.219665181653	6863.270073801042	0	0.3428272792701374	-0.005195274157777324	0.005044636962306502	0.018104472715898136	0.01766964609742884
9883	True	True	2.0200390815734863	1.0514905040220128	10	504	4689	4690	-24.36064052581787	25.674341797828674	7205.219665181653	6867.350631692127	None	None	None	None	None	None
9884	False	False	0.11274373531341553	1.1660252434035812	10	504	4690	4690	-24.247896790504456	25.674341797828674	7205.232376331505	6867.350631692127	0	0.3369592077712238	-0.005170127247442315	0.005474273304441082	0.018100629543653317	0.017671101812728025
9885	False	True	-0.029111504554748535	1.0730439103098917	10	504	4691	4690	-24.277008295059204	25.674341797828674	7205.233223811202	6867.350631692127	None	None	None	None	None	None
9886	True	False	-0.7241015434265137	0.9619225775792302	10	504	4691	4691	-24.277008295059204	24.95024025440216	7205.233223811202	6867.874954737319	0	0.3391036280323383	-0.005175230930517844	0.005318746590151815	0.01809677126540695	0.01766801893150266
9887	False	True	0.24477529525756836	1.4751722156955793	10	504	4692	4691	-24.032232999801636	24.95024025440216	7205.293138756371	6867.874954737319	None	None	None	None	None	None
9888	True	False	1.6583110094070435	1.0894549742300939	10	504	4692	4692	-24.032232999801636	26.608551263809204	7205.293138756371	6870.624950141241	0	0.33476898196895954	-0.00512195929237034	0.005671046731417137	0.018092992337095354	0.01766776579810801
9889	True	True	-1.652861475944519	2.022966816483361	10	504	4692	4693	-24.032232999801636	24.955689787864685	7205.293138756371	6873.3569011999025	None	None	None	None	None	None
9890	False	False	-1.0332520008087158	0.8658483365204006	10	504	4693	4693	-25.06548500061035	24.955689787864685	7206.360748453547	6873.3569011999025	0	0.3366937524954202	-0.005341036650460335	0.005317641122494073	0.01809046318469764	0.017667535649584332
9891	False	True	3.161044478416443	2.0160937056961785	10	504	4694	4693	-21.90444052219391	24.955689787864685	7216.352950648075	6873.3569011999025	None	None	None	None	None	None
9892	True	False	-2.8233786821365356	3.4223619139999784	10	504	4694	4694	-21.90444052219391	22.13231110572815	7216.352950648075	6881.328368382646	0	0.35537879587560184	-0.004666476464037901	0.004715021539354101	0.018099183684137262	0.017674047929221753
9893	False	True	-1.153808832168579	2.356565154485395	10	504	4695	4694	-23.058249354362488	22.13231110572815	7217.6842254692665	6881.328368382646	None	None	None	None	None	None
9894	True	False	3.0946489572525024	2.6714015008024177	10	504	4695	4695	-23.058249354362488	25.226960062980652	7217.6842254692665	6890.905220551271	0	0.342202802950342	-0.004911235219246537	0.005373154433009723	0.018096983519159532	0.017682534979694943
9895	True	True	0.5239837169647217	1.1475222396861966	10	504	4695	4696	-23.058249354362488	25.750943779945374	7217.6842254692665	6891.179779486914	None	None	None	None	None	None
9896	False	False	-2.2968651056289673	1.9659943874865604	10	504	4696	4696	-25.355114459991455	25.750943779945374	7222.959814782722	6891.179779486914	0	0.3335542242002697	-0.005399300353490514	0.005483591094536919	0.018099711028441906	0.01767911406996632
9897	False	True	1.2076858282089233	2.973026053756385	10	504	4697	4696	-24.14742863178253	25.750943779945374	7224.418319842379	6891.179779486914	None	None	None	None	None	None
9898	True	False	0.24341809749603271	1.891367783616957	10	504	4697	4697	-24.14742863178253	25.994361877441406	7224.418319842379	6891.239031857103	0	0.33651921360093884	-0.005141032282687361	0.005534247791663063	0.01809770009178151	0.01767542234274942
9899	True	True	-1.667548656463623	1.2911094775763559	10	504	4697	4698	-24.14742863178253	24.326813220977783	7224.418319842379	6894.019750378777	None	None	None	None	None	None
9900	False	False	1.9040330648422241	1.366727708138356	10	504	4698	4698	-22.243395566940308	24.326813220977783	7228.043661754391	6894.019750378777	0	0.3475901096960127	-0.004734652100242722	0.0051781211624048066	0.018098410456371377	0.017675247654763554
9901	True	True	-1.9016305208206177	1.3858118654921014	10	504	4698	4699	-22.243395566940308	22.425182700157166	7228.043661754391	6897.635949016491	None	None	None	None	None	None
9902	False	False	1.6619726419448853	1.1370050230656403	10	504	4699	4699	-20.581422924995422	22.425182700157166	7230.805814816965	6897.635949016491	0	0.3587621984425571	-0.0043799580602246055	0.004772330857662729	0.018098034567898602	0.01767614423022788
9903	True	True	-2.3600000143051147	1.1497956143209223	10	504	4699	4700	-20.581422924995422	20.06518268585205	7230.805814816965	6903.205549084011	None	None	None	None	None	None
9904	False	False	0.28783130645751953	0.6613357363047498	10	504	4700	4700	-20.293591618537903	20.06518268585205	7230.888661677942	6903.205549084011	0	0.3671437006956541	-0.004317785450752745	0.004269187805500436	0.018094290326452628	0.017679543885582186
9905	False	True	0.5682528018951416	1.4815558705776652	10	504	4701	4700	-19.72533881664276	20.06518268585205	7231.2115729248035	6903.205549084011	None	None	None	None	None	None
9906	True	False	2.4441404342651367	1.8002722447961617	10	504	4701	4701	-19.72533881664276	22.509323120117188	7231.2115729248035	6909.179371546421	0	0.36124773449593206	-0.00419598783591635	0.004788198919403784	0.018090850896021016	0.01768340085808302
9907	True	True	-2.451240301132202	2.1881580008434582	10	504	4701	4702	-19.72533881664276	20.058082818984985	7231.2115729248035	6915.187950560316	None	None	None	None	None	None
9908	False	False	-0.11017608642578125	1.3575377433631957	10	504	4702	4702	-19.835514903068542	20.058082818984985	7231.223711694824	6915.187950560316	0	0.36867317110457387	-0.004218527201843586	0.004265861935130792	0.01808701705067926	0.017687354055026965
9909	True	True	0.43666958808898926	1.110729754004808	10	504	4702	4703	-19.835514903068542	20.494752407073975	7231.223711694824	6915.378630889477	None	None	None	None	None	None
9910	False	False	0.5072758197784424	0.18617792113508358	10	504	4703	4703	-19.3282390832901	20.494752407073975	7231.481040452155	6915.378630889477	0	0.3688990366685845	-0.004109768038122496	0.004357804041478625	0.018083497851837816	0.017683831804005387
9911	True	True	0.34302735328674316	1.5061717357141902	10	504	4703	4704	-19.3282390832901	20.837779760360718	7231.481040452155	6915.49629865458	None	None	None	None	None	None
9912	False	False	0.6822167634963989	2.0622424988422523	10	504	4704	4704	-18.6460223197937	20.837779760360718	7231.94646016455	6915.49629865458	0	0.3699776807760097	-0.00396386528907179	0.004429800119124303	0.018080241869924712	0.017680218675504
9913	True	True	-2.446952700614929	2.3525434154652345	10	504	4704	4705	-18.6460223197937	18.39082705974579	7231.94646016455	6921.483876173627	None	None	None	None	None	None
9914	False	False	0.11769509315490723	1.1971168158896148	10	504	4705	4705	-18.528327226638794	18.39082705974579	7231.960312299504	6921.483876173627	0	0.3781712217725676	-0.003938007912144271	0.003908783647129817	0.01807641718337725	0.017684137379506432
9915	False	True	0.679316520690918	1.5275095291456182	10	504	4706	4705	-17.849010705947876	18.39082705974579	7232.421783234788	6921.483876173627	None	None	None	None	None	None
9916	True	False	1.432451605796814	2.141800823078725	10	504	4706	4706	-17.849010705947876	19.823278665542603	7232.421783234788	6923.535793776577	0	0.37577773163457906	-0.003792819954515061	0.004212341407892606	0.018073158814593312	0.0176829849230898
9917	False	True	-0.4810749292373657	0.3360808290514825	10	504	4707	4706	-18.33008563518524	19.823278665542603	7232.653216322328	6923.535793776577	None	None	None	None	None	None
9918	True	False	-0.02675795555114746	0.34454221091715453	10	504	4707	4707	-18.33008563518524	19.796520709991455	7232.653216322328	6923.536509764763	0	0.374330895451482	-0.0038942183206257153	0.004205761782449852	0.018069603275221925	0.017679229006235756
9919	False	True	0.26714885234832764	1.2916529639284846	10	504	4708	4707	-18.062936782836914	19.796520709991455	7232.724584831639	6923.536509764763	None	None	None	None	None	None
9920	True	False	-0.22166025638580322	1.4350504864338092	10	504	4708	4708	-18.062936782836914	19.574860453605652	7232.724584831639	6923.5856430340245	0	0.375889212955246	-0.0038366475749441195	0.00415778684231216	0.01806585653498483	0.017675538567900374
9921	True	True	-0.4585453271865845	0.9879720875669165	10	504	4708	4709	-18.062936782836914	19.116315126419067	7232.724584831639	6923.795906851108	None	None	None	None	None	None
9922	False	False	1.4616994857788086	0.7441602322876122	10	504	4709	4709	-16.601237297058105	19.116315126419067	7234.861150218365	6923.795906851108	0	0.3820377741977452	-0.00352542733001871	0.004059527527377165	0.018064700738440954	0.017672057774494657
9923	True	True	-1.4843555688858032	1.3194142989056417	10	504	4709	4710	-16.601237297058105	17.631959557533264	7234.861150218365	6925.999218305991	None	None	None	None	None	None
9924	False	False	0.9345412254333496	0.8611230539190444	10	504	4710	4710	-15.666696071624756	17.631959557533264	7235.734517520399	6925.999218305991	0	0.3898243625436408	-0.0033262624355891203	0.0037435158296248968	0.018061963043183322	0.017671131181188873
9925	True	True	-1.8888766765594482	1.7236746214224183	10	504	4710	4711	-15.666696071624756	15.743082880973816	7235.734517520399	6929.567073405241	None	None	None	None	None	None
9926	False	False	0.7901849746704102	2.095394967757329	10	504	4711	4711	-14.876511096954346	15.743082880973816	7236.358909814594	6929.567073405241	0	0.39850096552142833	-0.0031578244739873373	0.0033417709363136945	0.018058914177536543	0.017671946867259827
9927	True	True	1.8529785871505737	1.3815751881841294	10	504	4711	4712	-14.876511096954346	17.59606146812439	7236.358909814594	6933.000603049681	None	None	None	None	None	None
9928	False	False	-1.371005892753601	0.7044595283299628	10	504	4712	4712	-16.247516989707947	17.59606146812439	7238.238566972559	6933.000603049681	0	0.3881055871653294	-0.0034481148110585627	0.0037343084609771627	0.01805741473298913	0.01767255605686132
9929	False	True	0.33454132080078125	1.696641292610849	10	504	4713	4712	-15.912975668907166	17.59606146812439	7238.350484867882	6933.000603049681	None	None	None	None	None	None
9930	True	False	-0.3491702079772949	1.5375011986786546	10	504	4713	4713	-15.912975668907166	17.246891260147095	7238.350484867882	6933.122522883819	0	0.39030853040438296	-0.003376400523850449	0.003659429505653956	0.01805372535564971	0.01766896457703162
9931	False	True	0.033632636070251465	1.5217193352686564	10	504	4714	4713	-15.879343032836914	17.246891260147095	7238.351616022092	6933.122522883819	None	None	None	None	None	None
9932	True	False	0.9133108854293823	2.3244335587014433	10	504	4714	4714	-15.879343032836914	18.160202145576477	7238.351616022092	6933.956659657263	0	0.387479208957689	-0.0033685496463379113	0.0038523975701265332	0.018049896846517404	0.017666269913276533
9933	True	True	0.3194047212600708	1.3742458783554383	10	504	4714	4715	-15.879343032836914	18.479606866836548	7238.351616022092	6934.058679033226	None	None	None	None	None	None
9934	False	False	-2.058545708656311	1.7174983322435793	10	504	4715	4715	-17.937888741493225	18.479606866836548	7242.589226456719	6934.058679033226	0	0.37987060557389885	-0.0038044302739116066	0.003919322771333308	0.018051331567718015	0.017662649485918305
9935	True	True	1.8266502618789673	0.9340350145566987	10	504	4715	4716	-17.937888741493225	20.306257128715515	7242.589226456719	6937.395330212449	None	None	None	None	None	None
9936	False	False	-1.1301459074020386	0.5273476917850104	10	504	4716	4716	-19.068034648895264	20.306257128715515	7243.866456228737	6937.395330212449	0	0.3704744273140922	-0.004043264344549462	0.004305822122289125	0.018049083735617668	0.017663132965489426
9937	True	True	-0.8216311931610107	1.144040597496712	10	504	4716	4717	-19.068034648895264	19.484625935554504	7243.866456228737	6938.070408030025	None	None	None	None	None	None
9938	False	False	0.19917011260986328	2.2643462727895667	10	504	4717	4717	-18.8688645362854	19.484625935554504	7243.906124962494	6938.070408030025	0	0.37371952874854797	-0.004000183280959381	0.004130724175440853	0.018045308365063597	0.01766025605136647
9939	True	True	1.6584959030151367	1.6464115292183976	10	504	4717	4718	-18.8688645362854	21.14312183856964	7243.906124962494	6940.821016690343	None	None	None	None	None	None
9940	False	False	-0.7678225040435791	2.7928014288021927	10	504	4718	4718	-19.63668704032898	21.14312183856964	7244.495676360209	6940.821016690343	0	0.36604401010756993	-0.004162078643562734	0.004481373853024511	0.018042209550321747	0.017659994010891376
9941	True	True	-0.44262659549713135	2.9213947598389467	10	504	4718	4719	-19.63668704032898	20.70049524307251	7244.495676360209	6941.016934993384	None	None	None	None	None	None
9942	False	False	1.6524317264556885	1.483292005274592	10	504	4719	4719	-17.98425531387329	20.70049524307251	7247.226206970806	6941.016934993384	0	0.37269362796519456	-0.0038110310052708817	0.004386627514954972	0.018041801404178326	0.017656505507631606
9943	False	True	-1.7959182262420654	1.449484262683967	10	504	4720	4719	-19.780173540115356	20.70049524307251	7250.451529246155	6941.016934993384	None	None	None	None	None	None
9944	True	False	-0.9919133186340332	1.4077021448867129	10	504	4720	4720	-19.780173540115356	19.708581924438477	7250.451529246155	6942.000827025068	0	0.3701608192048216	-0.004190714733075287	0.0041755470178895075	0.01804197414687299	0.017654026264086457
9945	True	True	0.719413161277771	1.1650172681572855	10	504	4720	4721	-19.780173540115356	20.427995085716248	7250.451529246155	6942.518382321688	None	None	None	None	None	None
9946	False	False	-0.879159688949585	0.7554881761872707	10	504	4721	4721	-20.65933322906494	20.427995085716248	7251.2244510048295	6942.518382321688	0	0.36511161056146924	-0.004376050249748981	0.00432704831300916	0.01803910420227506	0.017650936594387552
9947	True	True	0.6945903301239014	1.6794369395672106	10	504	4721	4722	-20.65933322906494	21.12258541584015	7251.2244510048295	6943.00083804839	None	None	None	None	None	None
9948	False	False	0.2605074644088745	1.5655337596496253	10	504	4722	4722	-20.398825764656067	21.12258541584015	7251.292315143842	6943.00083804839	0	0.36374551037790126	-0.004319954630380362	0.004473228592935229	0.018035370809937886	0.017647803607794974
9949	True	True	1.6795114278793335	1.341897072921725	10	504	4722	4723	-20.398825764656067	22.802096843719482	7251.292315143842	6945.8215966847665	None	None	None	None	None	None
9950	False	False	-1.4483401775360107	1.1629961899453178	10	504	4723	4723	-21.847165942192078	22.802096843719482	7253.390004413707	6945.8215966847665	0	0.3539602081693928	-0.004625696790639864	0.004827884150692247	0.01803414366825085	0.017647630672705583
9951	True	True	-0.5767867565155029	1.5513727538131548	10	504	4723	4724	-21.847165942192078	22.22531008720398	7253.390004413707	6946.154279647258	None	None	None	None	None	None
9952	False	False	1.2523245811462402	1.1125844500505764	10	504	4724	4724	-20.594841361045837	22.22531008720398	7254.95832127025	6946.154279647258	0	0.35969344017448257	-0.004359619255090144	0.004704765048095677	0.018032288882048237	0.01764432409564147
9953	True	True	-0.6341507434844971	1.220108715527715	10	504	4724	4725	-20.594841361045837	21.591159343719482	7254.95832127025	6946.55642681272	None	None	None	None	None	None
9954	False	False	-0.5470117330551147	2.011687412699544	10	504	4725	4725	-21.141853094100952	21.591159343719482	7255.257543106351	6946.55642681272	0	0.35997023649982673	-0.004474466263301789	0.0045695575330623244	0.018028837922656932	0.01764110759796787
9955	True	True	0.09768557548522949	3.0140962751512745	10	504	4725	4726	-21.141853094100952	21.688844919204712	7255.257543106351	6946.565969284377	None	None	None	None	None	None
9956	False	False	0.5719432830810547	1.466691404523175	10	504	4726	4726	-20.569909811019897	21.688844919204712	7255.584662225412	6946.565969284377	0	0.36146149002836303	-0.004352498902035526	0.0045892604568778484	0.018025435344155773	0.01763738543040875
9957	False	True	-0.725654125213623	2.1951744443217365	10	504	4727	4726	-21.29556393623352	21.688844919204712	7256.111236134851	6946.565969284377	None	None	None	None	None	None
9958	True	False	1.1570994853973389	3.190050646753349	10	504	4727	4727	-21.29556393623352	22.84594440460205	7256.111236134851	6947.904848503485	0	0.35556931570353945	-0.004505090741746038	0.004833074762979068	0.018022267645558157	0.017635339321629296
9959	True	True	-1.6887110471725464	1.6498349084570947	10	504	4727	4728	-21.29556393623352	21.157233357429504	7256.111236134851	6950.756593504327	None	None	None	None	None	None
9960	False	False	-0.1054391860961914	2.1218602674119893	10	504	4728	4728	-21.401003122329712	21.157233357429504	7256.122353556816	6950.756593504327	0	0.36054279290368135	-0.004526438900661953	0.0044748801517405885	0.01801846807260559	0.01763524702090225
9961	False	True	2.0746489763259888	2.1442032545705985	10	504	4729	4728	-19.326354146003723	21.157233357429504	7260.426521931788	6950.756593504327	None	None	None	None	None	None
9962	True	False	-0.18905365467071533	1.3375158154164097	10	504	4729	4729	-19.326354146003723	20.96817970275879	7260.426521931788	6950.792334788671	0	0.3676940047972595	-0.004086773978854668	0.004433956376138463	0.018020021885307016	0.017631564949254806
9963	False	True	-1.3054783344268799	1.9725424990998022	10	504	4730	4729	-20.631832480430603	20.96817970275879	7262.130795613446	6950.792334788671	None	None	None	None	None	None
9964	True	False	1.9563769102096558	1.8850584432899637	10	504	4730	4730	-20.631832480430603	22.924556612968445	7262.130795613446	6954.619745403473	0	0.35746063727742405	-0.004361909615313024	0.004846629305067325	0.01801831250525893	0.017632666688186773
9965	True	True	-0.1973726749420166	0.6373129559269444	10	504	4730	4731	-20.631832480430603	22.727183938026428	7262.130795613446	6954.658701376286	None	None	None	None	None	None
9966	False	False	-0.2087697982788086	0.7396793539760154	10	504	4731	4731	-20.84060227870941	22.727183938026428	7262.174380442119	6954.658701376286	0	0.35742536254274554	-0.004405115679287553	0.004803885846126913	0.01801455535219288	0.01762899106388003
9967	False	True	-0.5270209312438965	1.0079678529602916	10	504	4732	4731	-21.367623209953308	22.727183938026428	7262.452131504089	6954.658701376286	None	None	None	None	None	None
9968	True	False	-1.634238362312317	1.3112653713909737	10	504	4732	4732	-21.367623209953308	21.09294557571411	7262.452131504089	6957.32943640114	0	0.36091002237897035	-0.004515558581985061	0.004457511744656406	0.018011086603300707	0.017628668352841093
9969	False	True	1.3694040775299072	1.5116187605320306	10	504	4733	4732	-19.9982191324234	21.09294557571411	7264.327399031646	6957.32943640114	None	None	None	None	None	None
9970	True	False	-0.45064496994018555	1.933917756972619	10	504	4733	4733	-19.9982191324234	20.642300605773926	7264.327399031646	6957.532517290072	0	0.366649098765786	-0.0042252734275139234	0.004361356561541079	0.018009620383209784	0.01762520562206835
9971	False	True	2.605888605117798	2.0343398207034227	10	504	4734	4733	-17.392330527305603	20.642300605773926	7271.118054453929	6957.532517290072	None	None	None	None	None	None
9972	True	False	-0.8809276819229126	0.7263663489641061	10	504	4734	4734	-17.392330527305603	19.761372923851013	7271.118054453929	6958.30855087085	0	0.37773912764532847	-0.0036739185735753283	0.004174350005038237	0.01801425518960729	0.017622474386200626
9973	True	True	-1.4361029863357544	1.0342547100337498	10	504	4734	4735	-17.392330527305603	18.32526993751526	7271.118054453929	6960.370942658214	None	None	None	None	None	None
9974	False	False	0.08028268814086914	1.2735392336420546	10	504	4735	4735	-17.312047839164734	18.32526993751526	7271.124499763944	6960.370942658214	0	0.3825875739396574	-0.0036561875056314117	0.003870173165261934	0.01801045902683645	0.017621377762319493
9975	False	True	-0.1417865753173828	0.37779473400030383	10	504	4736	4735	-17.453834414482117	18.32526993751526	7271.144603196884	6960.370942658214	None	None	None	None	None	None
9976	True	False	0.12848544120788574	0.8127888786232802	10	504	4736	4736	-17.453834414482117	18.453755378723145	7271.144603196884	6960.387451166816	0	0.38172372356322526	-0.0036853535503551765	0.0038964855107101234	0.018006679361823597	0.017617676288334355
9977	True	True	-0.5357613563537598	0.21236020140065648	10	504	4736	4737	-17.453834414482117	17.917994022369385	7271.144603196884	6960.674491397778	None	None	None	None	None	None
9978	False	False	1.9801470041275024	1.1836911324987938	10	504	4737	4737	-15.473687410354614	17.917994022369385	7275.06558535484	6960.674491397778	0	0.38980456433892574	-0.003266558456904077	0.003782561541559929	0.018007748165384772	0.017614325148670378
9979	False	True	-0.9144337177276611	1.001880725885286	10	504	4738	4737	-16.388121128082275	17.917994022369385	7275.901774378957	6960.674491397778	None	None	None	None	None	None
9980	True	False	-0.3591996431350708	2.0081323133094457	10	504	4738	4738	-16.388121128082275	17.558794379234314	7275.901774378957	6960.8035157814065	0	0.38802442646565	-0.0034588689590718184	0.0037059506921136164	0.018004974117735266	0.01761077372332408
9981	True	True	0.6652439832687378	0.4383909032915909	10	504	4738	4739	-16.388121128082275	18.22403836250305	7275.901774378957	6961.246065338681	None	None	None	None	None	None
9982	False	False	-1.3525680303573608	1.1234120409786925	10	504	4739	4739	-17.740689158439636	18.22403836250305	7277.7312146557015	6961.246065338681	0	0.38157118171671733	-0.0037435512045662874	0.0038455451281922456	0.01800342533159274	0.017607610560251275
9983	True	True	1.0290043354034424	1.415184660984238	10	504	4739	4740	-17.740689158439636	19.253042697906494	7277.7312146557015	6962.30491526096	None	None	None	None	None	None
9984	False	False	-1.1305668354034424	1.1214852611101094	10	504	4740	4740	-18.87125599384308	19.253042697906494	7279.009396025016	6962.30491526096	0	0.3747016218387818	-0.003981277635831873	0.004061823353988712	0.018001196533294503	0.01760522400969566
9985	True	True	-0.2901763916015625	1.4895824431488336	10	504	4740	4741	-18.87125599384308	18.96286630630493	7279.009396025016	6962.389117599203	None	None	None	None	None	None
9986	False	False	1.915362000465393	1.2011729246218152	10	504	4741	4741	-16.955893993377686	18.96286630630493	7282.678007617843	6962.389117599203	0	0.38174255417198166	-0.0035764383027584233	0.0039997608745633685	0.018001951930794246	0.017601619634149423
9987	False	True	0.28825223445892334	0.9725355118471697	10	504	4742	4741	-16.667641758918762	18.96286630630493	7282.761096968514	6962.389117599203	None	None	None	None	None	None
9988	True	False	-0.6785746812820435	1.2742995825629322	10	504	4742	4742	-16.667641758918762	18.284291625022888	7282.761096968514	6962.84958119728	0	0.38483665664419275	-0.003514897038995943	0.003855818562847509	0.01799826046608572	0.01759849606616279
9989	False	True	-1.4131053686141968	1.2394856587356031	10	504	4743	4742	-18.08074712753296	18.284291625022888	7284.75796375132	6962.84958119728	None	None	None	None	None	None
9990	True	False	0.5657033920288086	0.8661074689987345	10	504	4743	4743	-18.08074712753296	18.849995017051697	7284.75796375132	6963.169601525033	0	0.3785260465334803	-0.0038120908976455744	0.003974276832606303	0.017996919403306288	0.017595184020685023
9991	True	True	-0.7329592704772949	0.8762937139320002	10	504	4743	4744	-18.08074712753296	18.117035746574402	7284.75796375132	6963.706830817211	None	None	None	None	None	None
9992	False	False	1.2522850036621094	0.7590396466891889	10	504	4744	4744	-16.82846212387085	18.117035746574402	7286.326181481717	6963.706830817211	0	0.3848746200842624	-0.0035473149502257273	0.003818936708805734	0.01799507342218827	0.017592160541416966
9993	True	True	-0.4764357805252075	0.896271428602077	10	504	4744	4745	-16.82846212387085	17.640599966049194	7286.326181481717	6963.933821870176	None	None	None	None	None	None
9994	False	False	1.1563680171966553	1.2007271748472306	10	504	4745	4745	-15.672094106674194	17.640599966049194	7287.663368472912	6963.933821870176	0	0.3901181075947139	-0.0033028649329134236	0.003717723912760631	0.017992941205396632	0.017588743847502367
9995	False	True	-0.6410161256790161	0.9242496105944298	10	504	4746	4745	-16.31311023235321	17.640599966049194	7288.074270146292	6963.933821870176	None	None	None	None	None	None
